,Title,Location,reviewees,reviewers,reviews,ratings
7404,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ellen,Couldn't ask for more!! Mike's and London will be missed.,5
7405,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Maria,"I have really enjoyed my stay at Mike's place. The room was very clean, and everything was very well thought through. In the room, there is a small fridge, kettle, hairdryer, a tea and coffee station and even a face mask and a pair of gloves . I especially enjoyed the tea selection that Mike put in the room, that was a very nice surprise. He also has a binder with some information about places to visit and where to eat in the surrounding area.  The flat is also in a very good location, close to the station and local amenities.
I have stayed over during covid and I have to say that I felt very safe and the host clearly put importance on cleanliness and safety, he even has a way of opening the doors without touching the handles. I would definitely recommend staying here!",5
7406,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Anne-Marie,"The room was bigger than I thought and is quite private by being at the opposite side of the flat from the rest of the flat ! Really comfy bed, night table with usb charger and a boiler to make everything nicer !",5
7407,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Rowanne,Mike is so lovely and the location is incredible! I don't think there is a better place in the entirety of the City as a single traveller.,5
7408,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jamie,Outstanding host. Very flexible with arrival times and provided helpful suggestions for places to eat.,5
7409,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Fran,"Mike is a great host and his flat is in a convenient and surprisingly quiet location. This was a comfortable, welcoming place to stay before my business meeting the next morning. Highly recommended and I will definitely return next time I need to stay over in this part of London.",5
7410,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Leonard,Very welcoming host and great room  and facilities. Conveniently located at kings cross too.,5
7411,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,John,"Great location for king’s cross meeting, helpful friendly host, excellent communication, very pleased thanks very much John",5
7412,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Wenjun,"Mike's house has the best location with the most friendly price. It's only 5 minutes walk from the St Pancras station, alongside a very safe and clean street. Even arrived at night you won't be worry about the safety. The house is so clean, cozy, and very quiet at night.  It feels like home. I had a very long day traveling to London for an interview and felt extremely tired. But a good sleep in Mike's house rejuvenated me. Mike is also very nice and considerate. I do recommend Mike's house to you, you won't be disappointed.",5
7413,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jo,Mike's running an excellent Air BnB. it's so close to King's Cross yet quiet (and I'm a light sleeper). The room has a kettle and basically everything you need including a fluffy towel (so many air b and b's don't!),5
7414,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,DaeHa,I have a good trip back from LONDON☝🏽,4
7415,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Céline,"Mike is really welcoming and friendly. I had a nice chat with him which is really valuable. The room and bathroom are impeccable and clean, the bed cosy and the flat is perfectly situated. I 1000% recommend it!",5
7416,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Solène,A nice riom in central London. Really convenient!,5
7417,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Anne,"A very comfortable bed in a thoughtfully decorated room, and a helpful welcome from Mike -  ideal location for anyone arriving from or departing from Kings Cross, and for artistic entertainment Kings Place is only just round the corner!",5
7418,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Rosalind,"This was a return visit for me and, once again, Mike was super hospitable, welcoming me in person even though I arrived rather late in the evening. As usual, everything I needed was provided, with extra finishing touches that Mike has invested in to cover all his guests' needs. I have no doubt that I'll be back to this excellent accommodation in the heart of London which ticks all the boxes for me, including – as a solo female traveller – feeling safe, both in the secure flat and on the short walk from Kings Cross station.",5
7419,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,雯,Really lovely and clean room not far away from the king cross train station.Mike is very nice to recept you and arrange everything you need.,5
7420,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jean-Luc,"Excellent stay. Mark is a remarkable host !
The room is very quiet, the bathroom very clean.
I warmly recommend this location.",5
7421,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Carles,"Mike's place is incredibly well connected, quiet and clean. A good play to stay!",5
7422,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Martina,"Mike has been a great  host. The apartment is in a nice and central location, very close to King's Cross Station. Mike is very welcoming and I recommend staying at his place.",5
7423,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,June,"A nice flat located very close to King's Cross station, around 5-8 min walking, I find it very cost efficient given that it's so close to central London but price is comparably friendly, the flat lies in a quiet neighborhood as well. Mike is a very welcoming and helpful host, and I really enjoyed my stay here. I'm very willing to be here again!",5
7424,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Guy,"Friendly,  clean,  safe,  communicative, as advertised,  thanks Mike,  Guy",5
7425,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Alberto,"Great stay at Mike’s place! I spent there 2 nights and I wish I stayed more. The bedroom is big enough for one person with a luggage and has stylish furniture, the bed is comfortable and is equipped with everything I could possibily need - from tea, snacks and coffee to a hairdryer, toiletries and a multi-usb charger. Mike has been welcoming and friendly, available to any need I had. The shared bathroom was always sparkling clean and tidy. The area is quiet - considering it is close to a huge train and metro station - and close to any kind of transportation. I’d come back if I’ll have the chance to!",5
7426,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Amalia,"Wonderful room, brilliant location and so easy to communicate with. It was such a pleasure staying at Mike's I highly recommend you book this room!",5
7427,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Philip,"Excellent location, clean flat, comfortable room, absolutely perfect!",5
7428,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Chloé,"Very nice and warm welcoming, very clean and very good located room, staying at Mike's place was a pleasure!",5
7429,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Huarui,Nice room,5
7430,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Derek,"Booked Mikes place at short notice for a business meeting in the area.  I was lucky to get it as he’s normally booked out.

I read the reviews and they were very accurate. Mike was there to let me in ( I arrived quite late) and I had a decent nights sleep. The bathroom is perfectly decent and the amenities in the room likewise. I thought I might need to iron a shirt so Mike brought me an iron and ironing board but it wasn’t needed.

I was up and out early in the morning so it proved to be the right choice.

Mike recommend a place next door for breakfast which I used and it represented great value for £5. That’s nuts in London!!

It’s a decent environment, coffee , tea, fruits, breads, pastries. No cooked stuff. Ideal for me.

Overall the room is very fair value. It was ideal for what I needed and Mikes a decent chap. No wonder it’s busy .",5
7431,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Gemma & Trevor,"Charming little place in the heart of King’s Cross. Mike is friendly and hospitable, and his place is perfect for an overnight stay. Highly recommended.",5
7432,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,可妍,It's super clean in every corner. Fair price in such a convenient location. You may ask Mike any question if you'd need some advice for your time in London. Enough room to place my big suitcase. Safe around and quiet at night.,5
7433,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Rosalind,Great little Airbnb very conveniently located a stone’s throw from Kings Cross. Mike is very welcoming and the room has everything needed. Highly recommended and I’m sure I’ll be back!,5
7434,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Valters,"Even though I had to unexpectadly cancel before even getting to stay here, Mike was very helpful and attentive throughout our communication and left a good impression. Definitely would book this place again.",5
7435,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,屿汀,Good,5
7436,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jane,"Mike was a very welcoming and friendly host, and my stay at his place was great. Superb location, only a few minutes walk from Kings Cross, central London, with many local shops and amenities nearby. Very much recommended. 5🌟",5
7437,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Chris,"This is a great space to stay - it's really clean, situated in one of the best parts of London, quiet, and well set up.  I've already booked my next stay!",5
7438,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Nick,"This is a great room, in a really good location. Spotlessly clean with a myriad of friendly helpful touches around the room. Mike is a lovely guy and made my stay so pleasant, even offering suggestions of good local pubs (which were really good btw). This is what all AirBnBs should be like. 10/10",5
7439,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Puput,"So i’ve lived in Mike’s home for 7 nights, and i love everything in it. The place is incredibly near King’s Cross Station, one of the busiest central station in London, so it’s easy to go everywhere from mike’s home. You can also find many cafes/restaurants near his home, only 3 to 5 minutes walk approximately. But, above all the most important thing is Mike was superkind superhost. He’s really helpful in everything and very communicative. I don’t have any doubt on him, and i’ll recommend his home to my friends, and if i’m going to visit London later by myself, i will definitely choose this place again. Thank you Mike for your very very nice hospitality.",5
7440,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Paul,"Mike is a great host, easy check in and explained everything. Mikes place is very close to station.",5
7441,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Gemma,"Great room and bathroom for a short stay, super close to public transport and easy and safe to walk around the area! Highly recommend",5
7442,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Russell,I had a very brief stay at Mike's for work purposes. Communication throughout booking was fantastic. I had a very warm welcome on arrival and was provided with a folder of local amenities and restaurants which was really helpful. My room was clean and comfortable and there were some toiletries provided.,5
7443,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Heilay,"Only about 5 mins walk, very close to the station so it could save you more time to explore London 
Mike is a very friendly gentleman, he even got a guidebook for the visitor and he try the best to help me 
The room is stunning, not so big but enough to open the luggage and also it’s so tidy with a mild flower smell",5
7444,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Rebeca,"Mike’s place is perfect for someone traveling alone! The apartment is very close to a metro station and the location is great. On top of that, Mike is a lovely host. He makes sure that his guests have everything they need.",5
7445,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,George,This is the 2nd time I've stayed and it was wonderful again. The location is so convenient and the warm and generous welcome really made my day. Mike goes out of his way to make the stay comfortable and always goes the extra mile... I highly recommend staying here and look forward to returning at some point!,5
7446,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Suri,Mike was very friendly and helpful host. He will make sure you will get what you need and makes you feel comfortable. Its a pleasure to stay mike place. Plus the location is amazing! Just few minutes by walk from king cross st pancras station!,5
7447,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jo,"Mike was a lovely host, kind, courteous, fun and efficient. I really enjoyed staying overnight at his place. The triple glazing does it's job very effectively! Mike is also in a great area of London for restaurants, bars, things to do, transport links, etc",5
7448,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jack,"Brilliant stay with mike, exactly what I needed location wise and a really friendly host",5
7449,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Daniel,"Mike is great host, very polite man.  He showed me  the bedroom and the bathroom, wifi code, how to unlock/lock the door and gives you a ring binder of local tips.  Although i didn’t need them he provides toiletries for you and tea/coffee and kettle.  Mike’s place was just what i needed, located near Kings Cross, perfect stop after night out with friends and good price.  He leaves you alone for privacy but is there if you need any help.  I would definitely stay there again.  Thanks Mike.",5
7450,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Lesley,Mike was a wonderfully welcoming host and offered excellent tips on local places to visit and eat. The room was comfortable and exactly as advertised and the location was excellent.,5
7451,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Lina,"Mike is a great host. Picked me up from the street near the place in a heavy rainy day. He is passionate to share tips in London, like food, place worth to visit. The place is cozy, tidy, very near to the King Cross Station(train and tube). Recommend breakfast at the Hub Hotel only five pounds",5
7452,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Janet,Mike is a great host. Very welcoming and friendly.,5
7453,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Andrew,Mike's place is fantastic if you are looking for somewhere to stay near King's Cross. It's a 10/10 from me!,5
7454,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Cherie,"Mike is a fabulous host and the place was exactly how it was described. Excellent location and    
Mike was kind enough to keep my luggage until the afternoon. Recommend the stay!",5
7455,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Laurence,Great stay. Mike was a perfect host.,5
7456,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Mary,"Had a comfortable overnight stay here, super close to Kings Cross and Mike was a kind host.",5
7457,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Catherine,"London can be an anonymous place particularly as a woman travelling alone. Work demanded a stopover and I hate the impersonal hotel experience so I opted for Airbnb and Mike and delighted I did. His modest but thoughtful place is bang in the middle of fantastic restaurants and bars, yet quiet and welcoming. So easy to find from the tube 5 mins walk max. A cup of percolated coffee was bought in on a tray this morning and I felt pure delight at that single act of hospitality and kindness. Great experience thank you Mike",5
7458,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Mary,This is a great place to stay Mike is a very good host. It is literally 5 minutes walk from Kings Cross St Pancras and therefore brilliant for Eurostar etc.,5
7459,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Stefan,Great location just next to King's Cross Station. Friendly host. Check in and check out was all fine. Clean room. Great stay.,5
7460,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Naomi,"Mike was so helpful, kind and informative! Very through with the amenities and even had tea which helped during my jet lag! Close place to everything and nice spacious comfy room!",5
7461,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Erik,"Mike was a great host, starting with a very detailed direction list and check-in process that aims to combat the somewhat confusing road structure of the area (it's not actually that confusing, but I can see why someone would buzz in for the wrong apartment). 

He was very genuinely hospitable and interested in my plans during the stay, making sure to offer suggestions on walking paths and places to eat along the way. 

The room itself was cozy and reasonably large; what more could I ask for?",5
7462,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Stacey,"Mike was brilliant. I had a little trouble finding the place and he answered his phone right away. He also walked me down to a lovely square of restaurants the night I got in. He was friendly, helpful, and overall lovely to be around. I would certainly recommend his place :)",5
7463,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Donald,"Great location, responsive attentive host and an accessible comfortable home",4
7464,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Esther,Extremely convenient location. Mike was respectful and responsive in communication. Definitely recommend this place!,5
7465,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Kyle,"Great guy, really friendly. Highly recommend",5
7466,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Diana-Felicia,"Do not look any further if you’re looking for a great helpful and kind host, whose place is located in a very good area of the city, easy to access and very close to transportation! Mike’s place is clean, quiet and very welcoming. I would love to go back to London and I would choose the same place again! There’s nothing more I needed that I didn’t find!",5
7467,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Joanne,Mike was very welcoming and hospitable. His place is very well maintained and clean. It is very close to Kings Cross station so it was great for a night layover.,5
7468,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Richard,"Mike was away for my fleeting visit but communication was excellent beforehand and he arranged for a friend to let me in and explain everything. So convenient with King's Cross a short stroll away and its a great location down a side street and set back a bit so had no problems with noise at all. Room for perfect for my needs, bed was big and comfy and was nice to have a fan to hand to cope with the insane one day heatwave that coincided with my visit. Would love to stay again.",5
7469,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,海钰,The room is very clean and cosy. It was a good trip for me and Mike is really nice！,5
7470,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Calyn,"Clean, cosy, and convenient! It takes less than 10 minutes to walk from Kings Cross to Mike's apartment.",5
7471,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Neil,Great location close to Kings Cross  Saint Pancres. Good place for breakfast close by.  Quiet for a good sleep. Thanks Mike for a good stay again.,5
7472,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Antonio,"Mike's room is very well located. Very close to the king Cross Station and St Pancras International. The room is clean, organized and very nice. Mike kindly offered me coffee and made teas available to prepare himself and provides everything you need for a good shower.  And the best of the lodging is Mike himself, personable, polite and helpful. And always responds quickly to messages. Highly recommended.",5
7473,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Henrike,"Mike is a great host! The room is perfect for a stay in the middle of town with all train and metro stations nearby. Mike reacted always immediately to my questions. Check in was easy. It was astonishingly quiet in the apartment for such a downtown location. The best thing of cause was the host, so nice and giving great advices for exploring the surroundings. There was a possibility to have a good morning tea in the room, which I greatly appreciated. The only thing I regret is, that I did not have enough time for chatting a bit more with Mike ;). Highly recommended!",5
7474,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Anne,Mike is a wonderful host. He went the extra mile to make me feel at home and I do believe he has done this for other guests as well.  I wasn’t well throughout my trip and I know I would have been able to ask him for help if I needed it.  Very clean and convenient place to stay.  I would definitely book Mike’s flat again.,5
7475,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Neil,Great location close to Kings Cross / Saint Pancras direct from Heathrow and ideal for Eurostar as it was for me. Spotlessly clean comfort and very quiet for a good sleep. Ideal area for eating out good breakfast very close by.,5
7476,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Phoebe,"Totally totally recommend Mike’s place. It’s so near to King’s Cross station and the walk with a really heavy luggage from the station to his place is a breeze. Very clear instructions given as well. Mike also ensures that the check in process is smooth.

He allowed me to leave my luggage after check-out and I really appreciate that! Not every host is so thoughtful. (My previous host simply told me to leave my luggage at the Left Luggage at King’s Cross station which incurred cost for me)

Mike’s place is really clean too.
Thanks for the wonderful stay, Mike!",5
7477,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Tiiu,"Mike's place was exactly what I needed. Close to the train station, comfortable and welcoming. Mike was so hospitable that, when I said I had to be up at 5:30am, he offered to set his own alarm to make sure I didn't sleep through mine!  If  that isn't customer service, I don't know what is.  :-) An enjoyable stay and I'd recommend it to anyone.",5
7478,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Protazy,"Mike was a great host with very compelling background stories and lots of respect for privacy - there was a shared bathroom, but other than that it was highly possible to live two separate lives :) I loved the small details - a full-blown set of emergency cosmetics for men and women, the welcoming chocolate and tea... and the smallest fridge in the world! :) Safety tips were given, and the room is wheelchair- and walker-accessible (if one is concerned - I was a private assistant of a wheelchair-bound lady for over 5 years, so I tend to notice; side note: importantly, the room and the bathroom are wheelchair-accessible,  but not wheelchair-friendly on their own).  I would highly recommend Mike and his crib to others. The location is also very convenient (King's Cross St. Pancrass). Thumbs up!",5
7479,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,David,"Ideal location for Kings Cross/Euston.
Great for a short stay or if using rail or attending gig/theatre etc.
Mike is a very welcoming host.",5
7480,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Qingyuan,"His people, his room, his service all bring a very warm feeling. The facilities are well equipped and the location is very good. It is less than 8 minutes away from Kings Cross Station (which is my slow pace). The room is clean and sanitary. I'm very relaxed here. I love it here.",5
7481,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Qingyuan,"Mike is a very nice person！His people, his room, his service all bring a very warm feeling. The facilities are well equipped and the location is very good. It is less than 8 minutes away from Kings Cross Station (which is my slow pace). The room is clean and sanitary. I'm very relaxed here. I love it here.",5
7482,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jessica,"Mike's place is such a great little Airbnb, not only for its fantastic proximity to King's Cross St Pancras station and all the closeby eateries, but also for the little things - the universal adaptor power board with USB plugins was a handy bonus! Everything was very clean and tidy, and internet connection was really good. 
Mike is very friendly and personable - having been a local for over 20 years, he knows his stuff and will generously share his recommendations with you. I'll definitely come back to London and I hope to stay at Mike's again - highly recommended!",5
7483,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ash,Mike’s place is a stones-throw from Kings Cross St Pancras which made passing through London a breeze. Place was nice and quiet despite proximity to the station. Mike was friendly and responsive.,4
7484,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Philip,"Great location, very friendly host. Highly recommended!",5
7485,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Lynn,"Convenient location, friendly host, great communication, and really appreciated being able to leave my bags after checkout to allow me to enjoy my last day!",4
7486,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Maureen,You will get all the assistance you require ( and maybe more). Great place to stay .,5
7487,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ying,"Cozy and comfy, perfect location. Mike is kind and provides detailed information. Recommend!",5
7488,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Alycia,"Absolutely one of the best rooms I've stayed in at this price rage, for this area. This is my second time staying with Mike, and it was comfortable, clean, spacious, and exactly what I needed for a short stay in London. Will definitely book again.",5
7489,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Gareth,Excellent,5
7490,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Sirazum,Mike is very friendly and helpful.,3
7491,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Geraint,"Mike's flat is a cosy and welcome home-from-home, as close as could be to King's Cross station. It's very convenient, and - to my surprise - very very peaceful and quiet. Mike is a very charming gentleman, and he made me very welcome, with all the amenities you'd expect in a hotel (and sometimes would not get!) - tea and coffee available in the room, a snack, a little fridge, USB charger and multinational power sockets. The place is very clean, the bed was comfortable, and the pillows were plentiful. The bathroom (shared) was spotless, with a nice powerful shower. I slept really well, and I normally don't in a new place. Mike strikes a perfect balance, being both very friendly and also non-intrusive - an excellent host for a room hire. And then the price is very reasonable, too. I will definitely look here first, the next time I need to stay in London. Thanks, Mike!",5
7492,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Caroline,"Great hospitality, and a lovely bit of tranquillity tucked away from King’s Cross.",5
7493,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Caroline,"Really enjoyed my stay at Mike's, it's in a great location and Mike is very friendly and helpful. Highly recommended :)",5
7494,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Agnes,"I'm a regular with Mike. Great room,  clean,  central,  and Mike is a lovely host.  I'll be back. .",5
7495,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Agnes,"I'm a regular with Mike.  He's lovely, the space is great, just as described.  It's very handy for Kings Cross, St. Pancras, and lots of other places.  It's very good value.  I've taken to having breakfast at The Hub for £6 - which is probably 30 seconds away, not even the two minutes which Mike mentions.",5
7496,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Sandra,"A friendly welcome, a clean tidy room and bathroom, recommendations for eating and knowledge of the local area.  Mike makes it easy and his directions to find him were very clear.  The location is great, close enough to Kings Cross hub for easy quick access, yet away from the noise.",5
7497,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Garry,"Really good value, close to Kings Cross, some good places to eat. Mike has a useful folder including local places. The room was very comfortable with tea and coffee provided. I would definitely recommend",5
7498,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Roselin,"Fantastic location, with nice little touches to the room for you. Host is really friendly and helpful. Room is as described and he has very clear instructions etc. Location is fantastic and easy to find - a 5-8 mins walk from King's Cross with lots of food choices, supermarket nearby. It's better than some of the hotels/guesthouse I've stayed in! ^^",5
7499,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,John,Great welcome and location- ideal for getting to places.,5
7500,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Gu Sang,He was super kind and considerate. The place is near kings cross station and easy to find. There are adaptors i  the room so you don't have to carry it.,5
7501,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Andrea,"Mikes Apartment is such a good find, very handy just up from kings cross and next to lots of cafes, bars and restaurants. A very friendly, polite and flexible attitude allowing for baggage drop off and later collection and the offer of a cuppa was very welcome. A very quiet room, no street noise at all and a very comfy bed.  I would definitely return and will recommend.",5
7502,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Olivia,"Super close to station and the location is safe and secure. Mike is lovely, very accommodating and helpful. Would highly recommend:)",5
