,Title,Location,reviewees,reviewers,reviews,ratings
7131,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Emma,staying with mike was such a pleasure  the room was extremely comfortable and just what i needed  the accommodation was in a perfect place too  i couldn t have asked for a more pleasant experience  will definitely be staying here again ,5
7132,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Kaylee,mike was so kind and wonderful  his attention to detail is great  and my stay was excellent  cannot recommend him enough  thanks again  mike    ,5
7133,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Hector,mike s place is all you need if you travel alone in london  the train station and subway one of the main ones is less than 10 minutes walk  you have many restaurants of different kind of food around the apartment  i recommend this place for people traveling alone  mike s hospitality is spectacular  he helped  me a lot to know what train i had to take for different stations,5
7134,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Hunter,it s not unusual for me to give    reviews   but i really wish i could give    to mike  this spot is fantastic in every way  the neighborhood is really interesting and has tons of public transit options  the room is cozy and spotlessly clean  mike is awesome  can t wait to return  thanks mike ,5
7135,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Suranjan,i would recommend mike s place without a moment s hesitation  its location is unbeatable  you are next to the train station and the tube station and you can sample a wide range of cheap ethnic eateries in the area   and inside you won t hear a sound  thanks to the triple glazing of the bedroom window    mike is a warm  caring human being  who will make you feel welcome the moment you arrive  i had a wonderful time and so will you ,5
7136,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Melanie,mike and his flat were really wonderful  he had lots of great tips for what to do in the area    his place is also really close to a bunch of tube stations and cute restaurants  i would definitely stay there again ,5
7137,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Yingxin,mike s place is incredible ,5
7138,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,John,great location  value  and hospitality  highly recommend  ,5
7139,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Morgan,exactly what i was looking for   amazing value and fantastic location     i genuinely appreciated mike s kindness and hospitality   ,5
7140,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Karen,mike s place is in a great location for visiting london   mike was there to greet me  and couldn t have been more gracious and helpful   highly recommended ,5
7141,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Amy,mike is a wonderful host  i would stay here again without hesitation  he was responsive and considerate even when i was delayed  and had so many thoughtful inclusions of things you may need or potentially forgot  on top of that  the location was perfect and so easy for access to everything  thank you so much  ,5
7142,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,JoJo,mike s place is superb for a traveler that wants to stay in a local neighborhood  lots of pubs  restaurants  cafes  etc around   most importantly it is a quick walk to st pancras kings cross station  there are plenty of tube stations close by  so you can go anywhere around the city and the eurostar is next door  so you can head off to amsterdam  paris  etc  mike has great energy and his place is spotless  the bathroom is big and the room that i slept in was very quiet and had everything you can ask for  mike is a great host and he even let me throw in a load of clothing to the washer  been traveling for over   weeks  and then hung them up in his clothes line  pretty awesome  he is a gem  book him now     ,5
7143,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Paul,i had a great stay at mike s  this is a very centrally located place  very close to st pancras  it s comfy  clean  great bed  and great wifi  mike is a really great guy  and very thoughtful  i would definitely stay here again ,5
7144,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Nick,great place  great location  great host ,5
7145,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Mark,mike was  such a wonderful host  so kind and accommodating  i was able to wash my clothes there and he even went so far as to dry them and fold them for me while i was out exploring   i m not guaranteeing he will do the same for everyone  sorry mike if all your guests expect you to do their laundry now  haha     as far as location  i can t imagine a better place to stay  right in the middle of central london  you ll be at his doorstep within   minutes of stepping off the train at kings cross  there are so many food options close by  and even more within a 1  minutes walk  i had a great breakfast and coffee   minutes away at the house of morocco  and that evening got a thai massage at taitum d right next door  now that s how you vacation  and if you re from the states like me and are craving a good old american hamburger there s even a   guys burgers right by kings cross    i love walking a city when i visit and this location was perfect for that  walking you really get a feel for a place  and you get to see and hear all the different people from all over the world  i love it  i walked    minutes to see big ben  under renovation   another short walk and saw buckingham palace  then took the tube up to camden  what a wonderful place for shopping and eating  highly recommended  i could ve walked back from there as it would have only been about  0 minutes but i didn t want to be late for my massage so i took the tube back to kings cross  honestly  i couldn t imagine a better place to locate yourself to take in many of london s biggest sites   i felt completely safe in the neighborhood and would recommend staying here to anyone looking to really take in london by foot or tube ,5
7146,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jeremy,mike was a friendly and highly professional host   thoroughly explaining all the logistics and even providing a welcoming tray of teas and other treats   the room is cozy with thick double windows to block street noise   the location couldn t be better   a short walk to st  pancras and king s cross  in a safe vibrant neighborhood   ,5
7147,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Choi,the location was the best ever  his house is a great place for those who use eurostar or train  there were many shops and restaurants around the station  and mike s house was neat and safe  in addition  detailed information about london  hosted by mike  was very helpful ,4
7148,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Sarah,excellent area    10 minute walk to tube and train station  very clean  mike was helpful but also gave me my own space  great experience ,5
7149,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Suzanne,mike is a wonderful host and the location is ideal for a traveler on the move  kings cross and st  pancras stations are within a   or   minute walking distance  the area is quiet but there are plenty of eating locations and bars just around the corner from mike s place  i d stay here again for sure ,5
7150,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Patrick,mike was the best airbnb host i ve had to date  the room was great  in an absolutely amazing location  and mike was incredibly accommodating  i would highly recommend this place to anyone and everyone ,5
7151,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jonathan,great space  super convenient to train station and not far from the west end  ,5
7152,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Emily,i had such a wonderful stay here  being so close to king s cross was so convenient  but the area was still quiet enough that i had no problem sleeping at night  mike is also fantastic  very welcoming and accommodating  i arrived in london a few hours earlier than expected  and he was flexible   quick to respond to me about my check in time  such a wonderful place to stay in london ,5
7153,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Joanne,mike is a great host  his place is immaculate  the bed is comfy  the bathroom is spotless  the bath towel was huge  there was even a hot water maker in my room  with the stuff to make tea  it was great   the location is ideal  right around the corner from st  pancras and kings cross stations  mike also gave me such specific directions there was no way i could get lost  he had a binder in the room with restaurant suggestions and sites within the area   i come to london once a year and hope i can remember to make my reservations early enough to get a chance to stay with mike again   ,5
7154,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Carrie,super convenient to kings cross and in such a lovely neighborhood for strolls and food  highly recommend  in room kettle and tea is a nice touch too   ,5
7155,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Brandon,mike was a great host with a nice space for anyone who just needs a place to sleep in london  ,5
7156,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ning,convenient location  easy access to all tourist sites and airports by subway and bus  as well as other cities in uk by train  close to grocery stores  cafes and restaurants  despite of its central location  mike s apartment was very safe and quite  most importantly  mike s hospitality was incredible  i felt so welcome d and comfortable staying here  i would highly recommend mike s place to any single traveler to london ,5
7157,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Erin,mike s place was lovely  an inviting space  great location  very clean  mike was friendly and had great recommendations  it was exactly what i was looking for ,5
7158,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Amber,mike s place exceeded my expectations  he was very helpful and let me check in early since my bus came into town in the morning  the room itself was incredibly clean  and organized  full of hospitable touches like tea and coffee  snacks  a whole binder with helpful suggestions for the city  outlet converters  really everything you could need  mike himself  though our interactions were brief  was very kind and available to answer any questions i had  his place is also incredibly centrally located  and since it s on the ground floor no carrying suitcases up and down stairs ,5
7159,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Briana,mike is an absolutely lovely host and his place couldn t be better located near king s cross  a perfect stopover spot for the solo traveler  ,5
7160,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Xiaotang,mike is a very accommodating host  he was kind enough to let me to check in early  and the place was very clean    the location was awesome too  not directly in the most touristy area but indeed convenient wherever you want to go  would recommend to any solo traveler in london ,4
7161,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Julia,mike s place is as described  quiet neighborhood  but great location  i enjoyed my night there ,5
7162,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Sarah,i had a terrific stay with mike  his place is especially convenient if you re transiting in or out of st pancras  it s also a quick shot from heathrow on the picadilly line at kings cross station  lots of great local restaurants and pubs in the area as well  i felt very safe  thanks mike ,5
7163,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Travis,mike is the consummate host  he provided clear  precise  and applicable information at each step of the trip  this is a host who knows his city well   my fight got in extremely early and he accommodated my ambiguous itinerary  the way it happened made me feel terrible and yet he was extremely flexible and cordial to the situation  the room is exactly as described and more  the little personal touches are amazing  i love hosts that put that little extra thought into what may or may not be needed  his book of info was very helpful  hands down would recommend his place ,5
7164,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Sam,very good location and friendly  helpful host ,4
7165,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Kate,mike s place was great  right by the king s cross station  which made it super easy to get around ,5
7166,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Alyssa,as a frequent airbnb traveler  i really enjoyed staying with mike  the room was clean  comfortable  and the location had incredible transportation links  if you re planning on seeing all parts of london  this is the place to call your homebase  i would definitely recommend this place and would absolutely stay with mike again ,5
7167,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Peter,mike is a friendly  very accommodating host and a wonderful human being  his flat is in an excellent location in central london  a simple five minute walk to kings cross station  and it s a great price  i cannot recommend mike s place enough ,5
7168,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Benjamin,very convenient if you need to catch a train in the morning ,5
7169,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jing,mike is an amazing host  he responded really quick when i need to check in earlier  and after that  he walked me around to show me the nearby  the place is very clean and comfortable  and  mins walk from kings  cross   very convenient   also mike is very thoughtful and prepared everything if you travel from outside of uk  and forgot the electricity adaptor  don t worry haha  highly recommend  ,5
7170,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Niall,mike was lovely host  location if right next to king s cross  fantastic ,5
7171,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Joshua,mike was an excellent host  the room and bathroom were very clean and well maintained  a helpful binder with restaurants  local events and guest info was provided  mike was very responsive to questions and was happy to oblige my requests  the location is prime  a stone s throw from st  pancras and the bus stop is just outside the door  great host and great location  cheers ,5
7172,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Hasala,i had a transit in london and i stayed at mikes location for a night  its not even a   minute walk from kings cross station and mike even helped me with my luggage  the place is really neat and it was a terrific experience ,5
7173,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Imelda,very strong wifi  close to starbucks and many restaurants  so close to st pancras int l    this is what international travelers looking for  ,5
7174,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Allie,mike could not have been nicer  he was extremely helpful and kind  he even met me at the train station and walked me to his apartment  he was able to give recommendations about travel  food  and sightseeing  his place was clean and welcoming  i had an absolutely wonderful stay ,5
7175,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Kevin And Susan,mike is very communicative and helpful  the location was the primary reason i chose this spot  i needed a quick place to crash near king s cross station  it s an ideal place if you re looking to spend most of your time out and about  would definitely stay here again ,5
7176,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Nicole,mike s flat is in the perfect location  just minutes from king s cross and st  pancras  it was the perfect central hub for my trip  it s a busy area  but the flat was quiet  mike was very attentive and a great communicator  when i arrived  he gave me a tour and showed me how to work everything from the locks to the shower  he provided a few toiletries too in case you forget something  more than anything  he made me feel cared for and comfortable  a great stay ,5
7177,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Paulina,mike was extremely accommodating   responsive about my delayed arrival  and i have never seen such a well stocked room  there was everything from hot water   tea  to an oyster card  for the tube  and power converters  the location was within walking distance from king s cross and surrounding restaurants  which made it easy to get so much done during my short stay in london  thanks for a great stay ,5
7178,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Charles,mike s place is a great base for touring london and its environs   the nearness of the king s cross st  pancras underground station permits easy travel to central london as well as ready access to the euston railroad station for trips  to such places as bletchley park   the room was  ample  clean and cheerful  mike considerately stocked it with items such as shaving supplies which one might have forgotten  sharing the good sized  bathroom was no problem   mike himself was the ultimate good host  easy to relate to and knowledgeable about getting around the city   i recommend this lodging without reservation  charles chromow,5
7179,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Sara,mike was extremely accommodating with my check in time  and his directions to the flat were incredible helpful ,5
7180,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Cristina,mike was wonderful and his place was incredibly convenient to all forms of mass transit  he took special care making sure i had everything i might need  my bedroom had tissues  a hair dryer  and more lest i had forgotten anything on my travels  he had it right there  i highly recommend mike ,5
7181,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Nina,mike was an exceptionally great communicator and very accommodating to my requests  i highly recommend ,5
7182,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,McCaul,mike s place was everything you d hope for from an airbnb  he has an amazing personality  even from the short time i got to interact with him    the bed was comfortable and mike made sure you had everything you needed  whether it was additional toiletries  a cup of tea  or an adapter  the location is amazing  and i hope to stay here again if i m ever back in king s cross  ,5
7183,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Larry,charming host and room  great location  ,5
7184,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jennifer,i had a wonderful time at mike s place  i d love to stay again when i come back to london ,5
7185,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Nicole (Nikki),thank you to mike for a wonderful stay  it could not have been more convenient  comfortable  and easy  the location is   minutes walk from king s cross st  pancras station  and key bus lines  e g    10 to british museum  pick up literally steps from the front of the building  so it s easy to get around london  the room is comfortable and cozy  and mike has added many little touches for guests  such as extra blankets  an electric hot water kettle and array of teas  an assortment of toiletries in case you forgot something  a hair dryer  outlet adapter  and the cutest mini fridge  wifi is strong  the bathroom is clean with good water pressure  and towel warmer   and mike hits the gracious host balance of being available to guests and giving privacy  i would certainly stay here again on a future visit to london ,5
7186,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Thomas,as long as you don t need a kitchen this is a great place for a solo traveler  super close to a few streets with shops and restaurants bars  as well as tons of trains and bus lines at king s cross  at the same time  the room is very quiet and clean  mike is a super sweet guy  he even offered to take me with him to a show  though i had already made plans ,5
7187,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Amy,mike s place is just what is advertised  a lovely room and access to shared shower  he provided a nice array of toiletries and a tea coffee service  i didn t get a chance to use it  but he has a lovely folder full of restaurant and local information  i only stayed one night  communication was excellent  everything tip top  he was even kind enough to remind me about daylight savings since i was leaving early in the morning on a train  i would happily come back or recommend to friends traveling through london ,5
7188,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Kristin,staying at mike s was fantastic  it s the perfect location  just steps away from king s cross  making all travel throughout london easy via tube or train  the space is super clean  and comfortable  everything was as described  mike is a welcoming and accommodating host  i highly recommend staying at his place when in london  ,5
7189,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Mark,wonderful room in a great home in my favorite city  highly recommend  ,5
7190,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ryan,mike has a lovely room in a centrally located flat near king s cross and st pancras  the place served as a convenient hub for my explorations of london  mike is also a very nice man and ensures his guests are satisfied with the accommodations  ,5
7191,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Patricia,what a wonderful place to stay  mike was a great host   very accommodating with my changing schedule  the bathroom was impeccably clean and the room was just the perfect space to unwind  there was even a tea kettle and a lovely selection of teas to choose from   the location of this place was also fantastic  especially if you re taking transit anywhere  located close to everything  but also in a quiet part of town  i loved how close it was to csm campus and all of the great food options that were around  too  highly recommend    ,5
7192,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Barbara,mike couldn t be more helpful  while never intruding   the room came equipped with everything one could need and loads of useful information    i will definitely come again ,5
7193,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Lauren,this is easily one of my best airbnb experiences  as a female traveler touring the city alone  i felt very safe here  the flat is quiet  clean  and comfortable  this was an ideal location  adjacent to kings cross and easily within walking distance to most major landmarks  mike was an excellent host and very clear   reliable with his communication  ,5
7194,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jenny,wonderfully comfortable room in an extremely convenient location  mike is really welcoming and helpful   i highly recommend staying here ,5
7195,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Leah,really a perfect location  right in the center of london  just a couple minutes from major tube station kings cross  but on a quiet residential street  mike was easy to get a hold of  left me to my own devices  and was a very pleasant host  bed was super comfortable  mike went above and beyond to make the stay homey and a pleasure  ,5
7196,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Suny,mike was an amazing host  he was so nice and his home is extremely convenient to the tube station  king s cross  traveling by myself  location and safety was very important  his neighborhood felt very safe and has lots of great places for coffee and food  mike was so welcoming  he made me feel at home right away  he had a full folder with pointers for the city  room was tidy and bed was comfortable      he was very understanding and accommodating when my arrival time changed last min      i would definitely stay here again and would highly recommend his place   ,5
7197,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Amanda,a lovely host   i only wish i could have spent more time  he was quick to communicate and accommodate any need i had and i felt at home from the start  the location can t be beat and mike made me feel at home right away  i will certainly be returning for a longer stay ,5
7198,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Roxy,mike was very welcoming into his home and showed me how to lock and unlock the door  he also had amenities available like coffee tea and even an electricity adapter  it is very secure  there is one door that you have to scan with a key card and then another locked door to his flat  the room also has a lot of space  the location is convenient  a short walk away from king s cross station ,5
7199,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Alison,mike s place was perfect for my one night stay in london  it is very close to king s cross st  pancras  which will get you to just about anywhere you want to go in the city  as well as euston train station  the neighborhood has lots of great places for coffee and food  the apartment itself was very neat and clean  with a comfortable bed  mike has provided lots of amenities for his visitors  including toiletries and a selection of teas  and also has a binder containing all sorts of information about transportation  dining  and things to do in london  which is very handy  sadly  mike was away when i visited  so i did not get to meet him  but he was great with communication beforehand  and arranged for a friend to meet me and show me around the apartment when i arrived  he also allowed me to extend my checkout by a couple of hours  which was very much appreciated  considering the convenience of the location and mike s wonderful hosting  this place is a great value for your stay in london ,5
7200,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Paige,i had a great stay at mike s  he was great with communication and i found the room very large for london and comfortable  i was shocked at how central this spot was  so close to kings cross   yet still very quiet  as a light sleeper i was very grateful for that  i also felt very safe  i liked that you needed a key to get into the building  on top of apartment keys  that extra level makes me feel even safer  there were also little things i liked about the place  like the shower water pressure was great  etc  i would definitely stay here again ,5
7201,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ross,mike was a great host  i arrived early after an overnight flight and since it was hours before check in time  he made me a bed in the living room so i could sleep  the room was comfortable and the location was excellent  i would definitely stay here again if the situation arises ,5
7202,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Anna,mike made me very welcome during my flying visit to london  the room was very comfortable and couldn t have been more convenient for getting to and from st pancras  i would certainly recommend this as a place to stay and hope to have the opportunity to visit again ,5
7203,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jonathan,wonderful host in a great location ,5
7204,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ben,mike was a fantastic host   he also was flexible and understanding when i made a mistake in my itinerary   he had tea waiting as well as a lovely information packet   he gave me a thorough and concise tour of the space and how to operate the washroom appropriately   it was nice to have an entire set of keys and the room was private   i felt comfortable with him and was able to allow him to have his privacy too  would definitely recommend him as a host as well as the flat   the location was perfect for all types of public transit   ,5
7205,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Lam,only stayed for one night  but it was a comfortable  clean  and well located place  mike was very accommodating with check out times and luggage storage  which i appreciated  would definitely stay again ,5
7206,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Laura,mike s apartment provided everything i needed for a quick stopover in london  i had just arrived into london by train from paris and it was a breeze walking to the flat from st  pancras king s cross station   mike was lovely as well and made sure that i had everything i needed   highly recommend  ,5
7207,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Peggy,very quaint place tucked away from the main drag  comfy bed  lots of amenities to help you feel like a treasured guest  and mike is very welcoming  would love to stay again ,5
7208,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Margaret,mike s place is incredibly centrally located  yet quiet   ideal for a research trip to the british library  immaculately clean and cozy  note that there s no kitchen access  but he provided a tea kettle etc   he was a super considerate host   totally knew the airbnb drill  having hosted about  00 people before  but really friendly and kind  even made me chamomile tea when i had an upset stomach  a great place to stay  i recommend starting your day with a walk or run along the regent s canal  ,5
7209,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Stephanie & Chris,mike was very welcoming and his apt is very charming and in a great location   check out the regent s canal walk which is a hop  skip  and a jump from mike s place ,5
7210,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Camille,mike is a nice and friendly host  he  communicated well and was fine for me to arrive early around 10 0am  his apt is near king s cross and st  pancras station and that s the reason that i chose it   the rented room is simple and clean with a shared bathroom  he has a little garden at the backyard too  mike is helpful and discrete  thanks ,4
7211,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Julian,i had a brief but wonderful stay with mike in london  his place is clean  welcoming  and is very close to both king s cross and st  pancras station  it was in a very convenient location  mike was very kind and made me very comfortable  it was my first stop in my first europe trip  and i was traveling alone   i highly recommend staying with mike in his flat  ,5
7212,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ameet,mike was a fantastic host   his correspondence was very quick and he was flexible and accommodating in welcoming me late at night   the apartment is very clean and the bed very comfortable  he helped me with directions and suggestions and even has a binder full of useful information   fantastic host   fantastic location   will definitely stay again and highly recommend ,5
7213,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Meg,lovely room and even lovelier host  the space is very well sited and close to kings cross and st  pancras stations  there are also loads of bus lines  if you choose not to use the tube  the neighbourhood is quiet and residential  mike had a book with all the relevant information that a guest would need to make their visit smooth      everything was perfect about my stay at mike s and i would most certainly book it again ,5
7214,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Michelle,the room was extremely comfortable and clean  i really enjoyed my stay here  and the location is unbeatable  being less than 10 minutes walking from king s cross  the bed was really soft  and there was coffee and tea in the room  ,5
7215,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Lanca,mike s instructions are very easy and clear  he welcomed me at the flat and showed me around  he was very easy to communicate and was very welcoming  even though it was a short stay  i really enjoyed staying at his place  ,5
7216,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Tom,the listing is accurate   mike is friendly and helpful  got me started with the tube and recommendations in the neighborhood   centrally and ideally located for getting anywhere in london on the public transportation   would definitely stay again in the future ,5
7217,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Louis,i had a pleasant stay in mike s flat   the bed was comfortable and i slept very soundly   the room would i imagine be just a little too cramped for more than a night or two but for my short stay it was fine   and of course getting to st pancras for an early train was a breeze   i was very pleased with my choice and i d happily stay again ,5
7218,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Calvin,mike was a welcoming  considerate  and generous host  his instructions on how to get to the flat and how to use the door were very clear     the flat is in a great location for getting to and from london airports and train stations  the neighborhood is surprisingly quiet and is just a stone s throw from the lovely granary square     the room is exactly as pictured and described  the best part is the binder full of travel tips and menus for local restaurants  ,5
7219,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ayush,i stayed over at mike s apartment for a couple of nights  the location of the apartment is just perfect  close to the tube and lots of places to eat in the area the room was as described in the description and in the photos  there is a cat  but you dont need to worry about it everything was as described  even the bathroom was neat and clean  mike  as a host was perfect the bed was comfortable and i slept like a baby  i would highly recommend a stay here  thanks ,5
7220,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Ellen,such an easy and restful place to land on a short and busy trip  mike is so thoughtful   about his guests  needs and about life in general  a fantastic source of information about horticulture too  ,5
7221,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Angela,mike was great  he met me help me figure out getting around on the tube  the coffee in the morning with fabulous  the room was comfortable and the shower was amazing ,5
7222,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Christopher,a fine location right next to the king s cross station  great for access to public transportation  mike was an excellent host that kept a clean apartment and made me feel very welcome  highly recommended  ,5
7223,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Marc,i had many wonderful hosts as i traveled through europe  but mike was the best of the best  he is an amazing person  with fascinating stories and a beautiful spirit  and his flat is perfect  great  central location  i often just walked down into soho or the west end  if i wanted to take transit  multiple buses and three tube lines run right by  many great cafes  bars and restaurants right in the neighborhood   i loved the gay bar central station  which was literally right across the street  i hope to stay with mike again  i recommend him strongly  ,5
